Datum,Warengruppe,Umsatz,Wochentag,Kategorie
2017-08-27,2,555.617737882176,Sunday,Broetchen
2017-08-28,2,375.106401311545,Monday,Broetchen
2017-08-29,2,394.195226668081,Tuesday,Broetchen
2017-08-30,2,327.159789018683,Wednesday,Broetchen
2017-08-31,2,340.930337220358,Thursday,Broetchen
2017-09-01,2,399.444523250408,Friday,Broetchen
2017-09-02,2,466.967160277238,Saturday,Broetchen
2017-09-03,2,479.387641035422,Sunday,Broetchen
2017-09-04,2,355.94087862583,Monday,Broetchen
2017-09-05,2,386.954024423501,Tuesday,Broetchen
2017-09-06,2,312.667997301409,Wednesday,Broetchen
2017-09-07,2,364.564869565609,Thursday,Broetchen
2017-09-08,2,369.645285330752,Friday,Broetchen
2017-09-09,2,416.110856064126,Saturday,Broetchen
2017-09-10,2,454.470095911454,Sunday,Broetchen
2017-09-11,2,358.793512389578,Monday,Broetchen
2017-09-12,2,347.406580605801,Tuesday,Broetchen
2017-09-13,2,337.409370036303,Wednesday,Broetchen
2017-09-14,2,340.662703674034,Thursday,Broetchen
2017-09-15,2,432.422620446303,Friday,Broetchen
2017-09-16,2,447.940908680045,Saturday,Broetchen
2017-09-17,2,459.052266852698,Sunday,Broetchen
2017-09-18,2,327.604747777746,Monday,Broetchen
2017-09-19,2,350.796085891856,Tuesday,Broetchen
2017-09-20,2,327.316885604123,Wednesday,Broetchen
2017-09-21,2,346.445711767799,Thursday,Broetchen
2017-09-22,2,333.5839216348,Friday,Broetchen
2017-09-23,2,473.504862819239,Saturday,Broetchen
2017-09-24,2,458.465028172516,Sunday,Broetchen
2017-09-25,2,333.725438872592,Monday,Broetchen
2017-09-26,2,340.433148310897,Tuesday,Broetchen
2017-09-27,2,321.728513800716,Wednesday,Broetchen
2017-09-28,2,298.418454994531,Thursday,Broetchen
2017-09-29,2,294.899530794863,Friday,Broetchen
2017-09-30,2,462.219387511129,Saturday,Broetchen
2017-10-01,2,482.460028588969,Sunday,Broetchen
2017-10-02,2,416.188671695034,Monday,Broetchen
2017-10-03,2,430.516526724611,Tuesday,Broetchen
2017-10-04,2,346.167979112914,Wednesday,Broetchen
2017-10-05,2,363.881685966128,Thursday,Broetchen
2017-10-06,2,352.324966147355,Friday,Broetchen
2017-10-07,2,430.659601825742,Saturday,Broetchen
2017-10-08,2,418.348640476775,Sunday,Broetchen
2017-10-09,2,346.977530455896,Monday,Broetchen
2017-10-10,2,351.217908832379,Tuesday,Broetchen
2017-10-11,2,336.813478750163,Wednesday,Broetchen
2017-10-12,2,382.367462848501,Thursday,Broetchen
2017-10-13,2,309.8633490044,Friday,Broetchen
2017-10-14,2,434.467341639047,Saturday,Broetchen
2017-10-15,2,344.48636003095,Sunday,Broetchen
2017-10-16,2,313.414024678493,Monday,Broetchen
2017-10-17,2,314.894199026618,Tuesday,Broetchen
2017-10-18,2,291.300108482409,Wednesday,Broetchen
2017-10-19,2,306.426761381544,Thursday,Broetchen
2017-10-20,2,326.510780245307,Friday,Broetchen
2017-10-21,2,452.875625104392,Saturday,Broetchen
2017-10-22,2,404.973329492274,Sunday,Broetchen
2017-10-24,2,310.956784627679,Tuesday,Broetchen
2017-10-25,2,285.058191402963,Wednesday,Broetchen
2017-10-26,2,342.851565447742,Thursday,Broetchen
2017-10-27,2,362.44637478017,Friday,Broetchen
2017-10-28,2,456.630686137661,Saturday,Broetchen
2017-10-29,2,448.514219873353,Sunday,Broetchen
2017-10-30,2,485.119995266557,Monday,Broetchen
2017-11-01,2,333.775763857183,Wednesday,Broetchen
2017-11-02,2,289.928187173423,Thursday,Broetchen
2017-11-03,2,317.661008764793,Friday,Broetchen
2017-11-04,2,400.040015894834,Saturday,Broetchen
2017-11-05,2,452.165131137755,Sunday,Broetchen
2017-11-06,2,227.298126378115,Monday,Broetchen
2017-11-07,2,247.370645548107,Tuesday,Broetchen
2017-11-08,2,231.568334395068,Wednesday,Broetchen
2017-11-09,2,214.192421886817,Thursday,Broetchen
2017-11-10,2,240.147772612989,Friday,Broetchen
2017-11-11,2,330.821014358192,Saturday,Broetchen
2017-11-12,2,424.737614094006,Sunday,Broetchen
2017-11-13,2,243.19194827243,Monday,Broetchen
2017-11-14,2,241.340042607729,Tuesday,Broetchen
2017-11-15,2,204.700017283118,Wednesday,Broetchen
2017-11-16,2,256.52892175252,Thursday,Broetchen
2017-11-17,2,251.229756059786,Friday,Broetchen
2017-11-18,2,292.509471843811,Saturday,Broetchen
2017-11-19,2,445.805374359408,Sunday,Broetchen
2017-11-20,2,233.300572557871,Monday,Broetchen
2017-11-21,2,239.880672674019,Tuesday,Broetchen
2017-11-22,2,232.978187183353,Wednesday,Broetchen
2017-11-23,2,227.736117661395,Thursday,Broetchen
2017-11-24,2,234.503720902989,Friday,Broetchen
2017-11-25,2,266.39409981616,Saturday,Broetchen
2017-11-26,2,462.02051039162,Sunday,Broetchen
2017-11-27,2,246.485981907524,Monday,Broetchen
2017-11-28,2,182.668977030814,Tuesday,Broetchen
2017-11-29,2,222.218638281581,Wednesday,Broetchen
2017-11-30,2,216.78430330821,Thursday,Broetchen
2017-12-01,2,243.454112286962,Friday,Broetchen
2017-12-02,2,288.536116007129,Saturday,Broetchen
2017-12-03,2,434.563859195436,Sunday,Broetchen
2017-12-04,2,215.359624111002,Monday,Broetchen
2017-12-05,2,226.946486233653,Tuesday,Broetchen
2017-12-06,2,208.992261848017,Wednesday,Broetchen
2017-12-07,2,203.813113698898,Thursday,Broetchen
2017-12-08,2,226.268514034133,Friday,Broetchen
2017-12-09,2,337.94476310996,Saturday,Broetchen
2017-12-10,2,405.993257717094,Sunday,Broetchen
2017-12-11,2,202.053997883196,Monday,Broetchen
2017-12-12,2,195.040468251702,Tuesday,Broetchen
2017-12-13,2,194.161309340236,Wednesday,Broetchen
2017-12-14,2,244.558358353928,Thursday,Broetchen
2017-12-15,2,207.051404204092,Friday,Broetchen
2017-12-16,2,359.391246869914,Saturday,Broetchen
2017-12-17,2,414.241268554725,Sunday,Broetchen
2017-12-18,2,236.172051459289,Monday,Broetchen
2017-12-19,2,219.58854798377,Tuesday,Broetchen
2017-12-20,2,263.813806442959,Wednesday,Broetchen
2017-12-21,2,295.983386515154,Thursday,Broetchen
2017-12-22,2,253.999700547864,Friday,Broetchen
2017-12-23,2,321.143876209997,Saturday,Broetchen
2017-12-24,2,578.995938801802,Sunday,Broetchen
2017-12-27,2,366.39193384108,Wednesday,Broetchen
2017-12-28,2,389.287596176283,Thursday,Broetchen
2017-12-29,2,433.432993002541,Friday,Broetchen
2017-12-30,2,492.431858117778,Saturday,Broetchen
2017-12-31,2,558.704848833107,Sunday,Broetchen
2018-01-02,2,362.106622620237,Tuesday,Broetchen
2018-01-03,2,296.950711829176,Wednesday,Broetchen
2018-01-04,2,277.539447649125,Thursday,Broetchen
2018-01-05,2,221.493928766554,Friday,Broetchen
2018-01-06,2,306.612067500727,Saturday,Broetchen
2018-01-07,2,424.80333027284,Sunday,Broetchen
2018-01-08,2,218.416290860879,Monday,Broetchen
2018-01-09,2,231.370506812209,Tuesday,Broetchen
2018-01-10,2,213.493748618184,Wednesday,Broetchen
2018-01-11,2,222.656660834864,Thursday,Broetchen
2018-01-12,2,213.653541569415,Friday,Broetchen
2018-01-13,2,326.134796825133,Saturday,Broetchen
2018-01-14,2,396.378979718406,Sunday,Broetchen
2018-01-15,2,242.921864094771,Monday,Broetchen
2018-01-16,2,225.76404335699,Tuesday,Broetchen
2018-01-17,2,214.400310493609,Wednesday,Broetchen
2018-01-18,2,227.279978766986,Thursday,Broetchen
2018-01-19,2,233.268218984193,Friday,Broetchen
2018-01-20,2,295.006942427965,Saturday,Broetchen
2018-01-21,2,398.585448365232,Sunday,Broetchen
2018-01-22,2,194.083018345383,Monday,Broetchen
2018-01-23,2,208.443667129935,Tuesday,Broetchen
2018-01-24,2,203.385782144794,Wednesday,Broetchen
2018-01-25,2,232.391630766844,Thursday,Broetchen
2018-01-26,2,274.633939189323,Friday,Broetchen
2018-01-27,2,245.309038638068,Saturday,Broetchen
2018-01-28,2,386.418720172624,Sunday,Broetchen
2018-01-29,2,194.790295410509,Monday,Broetchen
2018-01-30,2,238.543843794119,Tuesday,Broetchen
2018-01-31,2,208.506252620249,Wednesday,Broetchen
2018-02-01,2,226.66154114477,Thursday,Broetchen
2018-02-02,2,232.958252736332,Friday,Broetchen
2018-02-03,2,272.959507008903,Saturday,Broetchen
2018-02-04,2,379.119369610782,Sunday,Broetchen
2018-02-05,2,218.639747671784,Monday,Broetchen
2018-02-06,2,222.355875893781,Tuesday,Broetchen
2018-02-07,2,195.513731095511,Wednesday,Broetchen
2018-02-08,2,224.256605995286,Thursday,Broetchen
2018-02-09,2,233.517644291772,Friday,Broetchen
2018-02-10,2,309.580554540049,Saturday,Broetchen
2018-02-11,2,400.799606908102,Sunday,Broetchen
2018-02-12,2,236.63099012853,Monday,Broetchen
2018-02-13,2,221.417070547716,Tuesday,Broetchen
2018-02-14,2,236.207365383159,Wednesday,Broetchen
2018-02-15,2,194.914170317496,Thursday,Broetchen
2018-02-16,2,199.111471039176,Friday,Broetchen
2018-02-17,2,305.791499066061,Saturday,Broetchen
2018-02-18,2,383.210370812999,Sunday,Broetchen
2018-02-19,2,229.725366172571,Monday,Broetchen
2018-02-20,2,211.28547578127,Tuesday,Broetchen
2018-02-21,2,228.861055318971,Wednesday,Broetchen
2018-02-22,2,258.022863521095,Thursday,Broetchen
2018-02-23,2,239.298560995411,Friday,Broetchen
2018-02-24,2,301.846824531828,Saturday,Broetchen
2018-02-25,2,390.819528207244,Sunday,Broetchen
2018-02-26,2,228.550422356372,Monday,Broetchen
2018-02-27,2,219.872037080239,Tuesday,Broetchen
2018-02-28,2,214.975245263105,Wednesday,Broetchen
2018-03-01,2,202.35366431969,Thursday,Broetchen
2018-03-02,2,216.142251827797,Friday,Broetchen
2018-03-03,2,297.521583609939,Saturday,Broetchen
2018-03-04,2,355.48499377795,Sunday,Broetchen
2018-03-05,2,236.272835967155,Monday,Broetchen
2018-03-06,2,254.035800587078,Tuesday,Broetchen
2018-03-07,2,212.156610525053,Wednesday,Broetchen
2018-03-08,2,225.160259530521,Thursday,Broetchen
2018-03-09,2,258.288162074788,Friday,Broetchen
2018-03-10,2,344.875427188929,Saturday,Broetchen
2018-03-11,2,468.830707314005,Sunday,Broetchen
2018-03-12,2,266.400120884102,Monday,Broetchen
2018-03-13,2,239.515590571395,Tuesday,Broetchen
2018-03-14,2,257.454373510423,Wednesday,Broetchen
2018-03-15,2,264.63793243552,Thursday,Broetchen
2018-03-16,2,272.52774706512,Friday,Broetchen
2018-03-17,2,352.921012446784,Saturday,Broetchen
2018-03-18,2,395.068317377811,Sunday,Broetchen
2018-03-19,2,249.139377250402,Monday,Broetchen
2018-03-20,2,243.391831960934,Tuesday,Broetchen
2018-03-21,2,264.897919889193,Wednesday,Broetchen
2018-03-22,2,286.146708215532,Thursday,Broetchen
2018-03-23,2,251.990645856418,Friday,Broetchen
2018-03-24,2,361.417262752534,Saturday,Broetchen
2018-03-25,2,465.691877805272,Sunday,Broetchen
2018-03-26,2,248.389926934171,Monday,Broetchen
2018-03-27,2,319.986633093005,Tuesday,Broetchen
2018-03-28,2,320.429111502574,Wednesday,Broetchen
2018-03-29,2,405.947276337579,Thursday,Broetchen
2018-03-31,2,558.629402301118,Saturday,Broetchen
2018-04-01,2,565.619466834902,Sunday,Broetchen
2018-04-02,2,478.260628613686,Monday,Broetchen
2018-04-03,2,312.042414825353,Tuesday,Broetchen
2018-04-04,2,318.450089970881,Wednesday,Broetchen
2018-04-05,2,315.005855981421,Thursday,Broetchen
2018-04-06,2,312.39812192018,Friday,Broetchen
2018-04-07,2,383.944589381035,Saturday,Broetchen
2018-04-08,2,415.820715662082,Sunday,Broetchen
2018-04-09,2,249.686623696506,Monday,Broetchen
2018-04-10,2,260.819089537144,Tuesday,Broetchen
2018-04-11,2,265.209949346623,Wednesday,Broetchen
2018-04-12,2,264.416254452541,Thursday,Broetchen
2018-04-13,2,294.37042763429,Friday,Broetchen
2018-04-14,2,394.455565705861,Saturday,Broetchen
2018-04-15,2,378.03239167251,Sunday,Broetchen
2018-04-16,2,251.86150880934,Monday,Broetchen
2018-04-17,2,252.852741125448,Tuesday,Broetchen
2018-04-18,2,232.140071311389,Wednesday,Broetchen
2018-04-19,2,257.136685047883,Thursday,Broetchen
2018-04-20,2,284.556075116244,Friday,Broetchen
2018-04-21,2,408.921130435705,Saturday,Broetchen
2018-04-22,2,415.886839438665,Sunday,Broetchen
2018-04-23,2,242.796752484443,Monday,Broetchen
2018-04-24,2,227.77136388796,Tuesday,Broetchen
2018-04-25,2,226.475975087735,Wednesday,Broetchen
2018-04-26,2,250.827444514035,Thursday,Broetchen
2018-04-27,2,274.430260100151,Friday,Broetchen
2018-04-28,2,380.254223726818,Saturday,Broetchen
2018-04-29,2,426.447905063896,Sunday,Broetchen
2018-04-30,2,426.918397900034,Monday,Broetchen
2018-05-02,2,282.298347814055,Wednesday,Broetchen
2018-05-03,2,286.817443390217,Thursday,Broetchen
2018-05-04,2,296.771076281258,Friday,Broetchen
2018-05-05,2,335.749134831014,Saturday,Broetchen
2018-05-06,2,376.939801196948,Sunday,Broetchen
2018-05-07,2,332.993115402227,Monday,Broetchen
2018-05-08,2,334.044910217472,Tuesday,Broetchen
2018-05-09,2,366.594614774152,Wednesday,Broetchen
2018-05-10,2,499.73501307086,Thursday,Broetchen
2018-05-11,2,494.269116265157,Friday,Broetchen
2018-05-12,2,603.336444489448,Saturday,Broetchen
2018-05-13,2,569.357169583136,Sunday,Broetchen
2018-05-14,2,300.112315547696,Monday,Broetchen
2018-05-15,2,317.256749063426,Tuesday,Broetchen
2018-05-16,2,290.487638319958,Wednesday,Broetchen
2018-05-17,2,335.998442417482,Thursday,Broetchen
2018-05-18,2,287.728335701492,Friday,Broetchen
2018-05-19,2,496.293121281773,Saturday,Broetchen
2018-05-20,2,612.504912138074,Sunday,Broetchen
2018-05-22,2,439.983048890548,Tuesday,Broetchen
2018-05-23,2,377.171736527627,Wednesday,Broetchen
2018-05-24,2,442.077053223315,Thursday,Broetchen
2018-05-25,2,434.548805085972,Friday,Broetchen
2018-05-26,2,576.159876838086,Saturday,Broetchen
2018-05-27,2,551.785889665344,Sunday,Broetchen
2018-05-28,2,327.612062095694,Monday,Broetchen
2018-05-29,2,362.197879902027,Tuesday,Broetchen
2018-05-30,2,311.095499034225,Wednesday,Broetchen
2018-05-31,2,365.992856392316,Thursday,Broetchen
2018-06-01,2,391.076358799694,Friday,Broetchen
2018-06-02,2,521.650312193202,Saturday,Broetchen
2018-06-03,2,464.730872024382,Sunday,Broetchen
2018-06-04,2,343.426223803643,Monday,Broetchen
2018-06-05,2,356.788812174576,Tuesday,Broetchen
2018-06-06,2,365.261136752151,Wednesday,Broetchen
2018-06-07,2,356.370930301431,Thursday,Broetchen
2018-06-08,2,325.485745267141,Friday,Broetchen
2018-06-09,2,569.566954419399,Saturday,Broetchen
2018-06-10,2,493.241333563679,Sunday,Broetchen
2018-06-11,2,328.008049986003,Monday,Broetchen
2018-06-12,2,329.263269649306,Tuesday,Broetchen
2018-06-13,2,338.919467418708,Wednesday,Broetchen
2018-06-14,2,332.550472010635,Thursday,Broetchen
2018-06-15,2,345.017350890347,Friday,Broetchen
2018-06-16,2,536.452348266225,Saturday,Broetchen
2018-06-17,2,561.16613003467,Sunday,Broetchen
2018-06-18,2,453.773846005242,Monday,Broetchen
2018-06-19,2,439.387692233904,Tuesday,Broetchen
2018-06-20,2,438.20673354481,Wednesday,Broetchen
2018-06-21,2,425.408065202863,Thursday,Broetchen
2018-06-22,2,443.18009337283,Friday,Broetchen
2018-06-23,2,706.424379766017,Saturday,Broetchen
2018-06-24,2,579.887614059894,Sunday,Broetchen
2018-06-25,2,384.640828386969,Monday,Broetchen
2018-06-26,2,353.735951524532,Tuesday,Broetchen
2018-06-27,2,381.327351816437,Wednesday,Broetchen
2018-06-28,2,351.533391493667,Thursday,Broetchen
2018-06-29,2,359.496198524693,Friday,Broetchen
2018-06-30,2,535.33212121073,Saturday,Broetchen
2018-07-01,2,573.487146326335,Sunday,Broetchen
2018-07-02,2,440.0105886213,Monday,Broetchen
2018-07-03,2,456.488427608042,Tuesday,Broetchen
2018-07-04,2,442.803643928112,Wednesday,Broetchen
2018-07-05,2,459.350487108825,Thursday,Broetchen
2018-07-06,2,434.205209218693,Friday,Broetchen
2018-07-07,2,524.024023931459,Saturday,Broetchen
2018-07-08,2,593.024525346138,Sunday,Broetchen
2018-07-09,2,535.65807004049,Monday,Broetchen
2018-07-10,2,496.190584851956,Tuesday,Broetchen
2018-07-11,2,505.244315555348,Wednesday,Broetchen
2018-07-12,2,528.582312248941,Thursday,Broetchen
2018-07-13,2,553.47201422411,Friday,Broetchen
2018-07-14,2,630.686820328078,Saturday,Broetchen
2018-07-15,2,663.320488243827,Sunday,Broetchen
2018-07-16,2,577.869076971806,Monday,Broetchen
2018-07-17,2,608.053426695861,Tuesday,Broetchen
2018-07-18,2,619.546252444028,Wednesday,Broetchen
2018-07-19,2,619.309005906989,Thursday,Broetchen
2018-07-20,2,606.795258489311,Friday,Broetchen
2018-07-21,2,751.688618797138,Saturday,Broetchen
2018-07-22,2,724.31811590469,Sunday,Broetchen
2018-07-23,2,577.95877861105,Monday,Broetchen
2018-07-24,2,595.267964680523,Tuesday,Broetchen
2018-07-25,2,651.748087737109,Wednesday,Broetchen
2018-07-26,2,628.287763132202,Thursday,Broetchen
2018-07-27,2,677.415844284098,Friday,Broetchen
2018-07-28,2,716.576824811507,Saturday,Broetchen
2018-07-29,2,721.822447100687,Sunday,Broetchen
2018-07-30,2,616.358562124364,Monday,Broetchen
2018-07-31,2,586.081665905607,Tuesday,Broetchen
2013-07-01,3,201.198425690037,Monday,Croissant
2013-07-02,3,265.261253994438,Tuesday,Croissant
2013-07-03,3,210.260241465493,Wednesday,Croissant
2013-07-04,3,190.686641378586,Thursday,Croissant
2013-07-05,3,181.644870215041,Friday,Croissant
2013-07-06,3,291.557959835153,Saturday,Croissant
2013-07-07,3,279.665938833443,Sunday,Croissant
2013-07-08,3,195.158794309303,Monday,Croissant
2013-07-09,3,245.808338509722,Tuesday,Croissant
2013-07-10,3,265.109142544045,Wednesday,Croissant
2013-07-11,3,234.65807920749,Thursday,Croissant
2013-07-12,3,290.199097765019,Friday,Croissant
2013-07-13,3,340.046632736531,Saturday,Croissant
2013-07-14,3,320.626816189556,Sunday,Croissant
2013-07-15,3,243.526401440661,Monday,Croissant
2013-07-16,3,287.415464972525,Tuesday,Croissant
2013-07-17,3,301.777437970497,Wednesday,Croissant
2013-07-18,3,250.426586853024,Thursday,Croissant
2013-07-19,3,287.18828629416,Friday,Croissant
2013-07-20,3,394.765674710477,Saturday,Croissant
2013-07-21,3,346.658236387984,Sunday,Croissant
2013-07-22,3,297.712614415266,Monday,Croissant
2013-07-23,3,323.301431663341,Tuesday,Croissant
2013-07-24,3,328.023102507764,Wednesday,Croissant
2013-07-25,3,280.809721012322,Thursday,Croissant
2013-07-26,3,352.293883343641,Friday,Croissant
2013-07-27,3,382.965879977945,Saturday,Croissant
2013-07-28,3,360.096105223697,Sunday,Croissant
2013-07-29,3,356.033434735079,Monday,Croissant
2013-07-30,3,354.531775116541,Tuesday,Croissant
2013-07-31,3,321.075920611583,Wednesday,Croissant
2013-08-01,3,304.830310037868,Thursday,Croissant
2013-08-02,3,379.526700654912,Friday,Croissant
2013-08-03,3,454.705780795563,Saturday,Croissant
2013-08-04,3,382.85648750844,Sunday,Croissant
2013-08-05,3,331.615355447409,Monday,Croissant
2013-08-06,3,344.104806694018,Tuesday,Croissant
2013-08-07,3,341.483544581514,Wednesday,Croissant
2013-08-08,3,298.005519792868,Thursday,Croissant
2013-08-09,3,328.22992428157,Friday,Croissant
2013-08-10,3,351.617029216224,Saturday,Croissant
2013-08-11,3,341.033029953849,Sunday,Croissant
2013-08-12,3,253.6233554703,Monday,Croissant
2013-08-13,3,271.591283834177,Tuesday,Croissant
2013-08-14,3,309.116290264651,Wednesday,Croissant
2013-08-15,3,266.575408936199,Thursday,Croissant
2013-08-16,3,241.76897512804,Friday,Croissant
2013-08-17,3,280.170045804428,Saturday,Croissant
2013-08-18,3,282.599786111443,Sunday,Croissant
2013-08-19,3,249.391160860983,Monday,Croissant
2013-08-20,3,257.620799680939,Tuesday,Croissant
2013-08-21,3,271.133442105753,Wednesday,Croissant
2013-08-22,3,229.323435589195,Thursday,Croissant
2013-08-23,3,260.926195756112,Friday,Croissant
2013-08-24,3,282.401869590288,Saturday,Croissant
2013-08-25,3,360.817001197227,Sunday,Croissant
2013-08-26,3,244.936370498996,Monday,Croissant
2013-08-27,3,251.053043195831,Tuesday,Croissant
2013-08-28,3,225.878194718714,Wednesday,Croissant
2013-08-29,3,198.776407298801,Thursday,Croissant
2013-08-30,3,184.252334847289,Friday,Croissant
2013-08-31,3,265.410807550213,Saturday,Croissant
2013-09-01,3,239.545084070735,Sunday,Croissant
2013-09-02,3,165.884794599896,Monday,Croissant
2013-09-03,3,174.655491296255,Tuesday,Croissant
2013-09-04,3,162.83743839423,Wednesday,Croissant
2013-09-05,3,155.795527807677,Thursday,Croissant
2013-09-06,3,183.372780096599,Friday,Croissant
2013-09-07,3,215.339022862711,Saturday,Croissant
2013-09-08,3,261.723925353895,Sunday,Croissant
2013-09-09,3,155.698998919682,Monday,Croissant
2013-09-10,3,186.631885480156,Tuesday,Croissant
2013-09-11,3,156.993834222857,Wednesday,Croissant
2013-09-12,3,128.957531070768,Thursday,Croissant
2013-09-13,3,142.450922270702,Friday,Croissant
2013-09-14,3,230.524249936583,Saturday,Croissant
2013-09-15,3,199.525819245624,Sunday,Croissant
2013-09-16,3,150.458078596152,Monday,Croissant
2013-09-17,3,121.601419092438,Tuesday,Croissant
2013-09-18,3,123.430475306719,Wednesday,Croissant
2013-09-19,3,127.595436733938,Thursday,Croissant
2013-09-20,3,119.995567870545,Friday,Croissant
2013-09-21,3,227.17812505778,Saturday,Croissant
2013-09-22,3,216.025597526986,Sunday,Croissant
2013-09-23,3,115.173949077037,Monday,Croissant
2013-09-24,3,107.515311254663,Tuesday,Croissant
2013-09-25,3,133.455357081465,Wednesday,Croissant
2013-09-26,3,111.331440019646,Thursday,Croissant
2013-09-27,3,102.187864090432,Friday,Croissant
